日付,時間,合計,男性,女性,20代,30代,40代,50代,60代,70歳以上,居住者,勤務者,来街者,平均男性,平均女性,平均20代,平均30代,平均40代,平均50代,平均60代,平均70歳以上,平均居住者,平均勤務者,平均来街者
2024-10-01,5時,32,32,0,0,0,0,32,0,0,0,0,32,32,0,0,0,0,32,0,0,0,0,32
2024-10-01,5時半,32,32,0,0,0,0,32,0,0,0,0,32,32,0,0,0,0,32,0,0,0,0,32
2024-10-01,6時,32,32,0,0,0,0,32,0,0,0,0,32,32,0,0,0,0,32,0,0,0,0,32
2024-10-01,6時半,62,62,0,0,0,0,62,0,0,0,0,62,62,0,0,0,0,62,0,0,0,0,62
2024-10-01,7時,32,32,0,0,0,0,32,0,0,0,0,32,32,0,0,0,0,32,0,0,0,0,32
2024-10-01,7時半,58,58,0,0,0,0,58,0,0,0,26,32,58,0,0,0,0,58,0,0,0,26,32
2024-10-01,8時,358,87,271,271,0,0,87,0,0,0,297,60,87,271,271,0,0,87,0,0,0,297,60
2024-10-01,8時半,60,60,0,0,0,0,60,0,0,0,0,60,60,0,0,0,0,60,0,0,0,0,60
2024-10-01,9時,126,92,34,0,0,0,101,25,0,0,0,127,92,34,0,0,0,101,25,0,0,0,127
2024-10-01,9時半,145,111,34,0,79,0,67,0,0,0,79,67,111,34,0,79,0,67,0,0,0,79,67
2024-10-01,10時,113,79,34,0,79,0,34,0,0,0,79,34,79,34,0,79,0,34,0,0,0,79,34
2024-10-01,10時半,113,79,34,0,79,0,34,0,0,0,79,34,79,34,0,79,0,34,0,0,0,79,34
2024-10-01,11時,79,79,0,0,79,0,0,0,0,0,79,0,79,0,0,79,0,0,0,0,0,79,0
2024-10-01,11時半,452,240,212,212,141,47,51,0,0,0,291,161,240,212,212,141,47,51,0,0,0,291,161
2024-10-01,12時,537,325,212,320,141,47,27,0,0,0,291,245,325,212,320,141,47,27,0,0,0,291,245
2024-10-01,12時半,384,172,212,212,141,0,30,0,0,0,322,61,172,212,212,141,0,30,0,0,0,322,61
2024-10-01,13時,558,346,212,334,141,51,30,0,0,0,322,235,346,212,334,141,51,30,0,0,0,322,235
2024-10-01,13時半,488,276,212,334,0,51,103,0,0,0,263,225,276,212,334,0,51,103,0,0,0,263,225
2024-10-01,14時,212,0,212,212,0,0,0,0,0,0,212,0,0,212,212,0,0,0,0,0,0,212,0
2024-10-01,14時半,298,0,298,212,86,0,0,0,0,0,298,0,0,298,212,86,0,0,0,0,0,298,0
2024-10-01,15時,298,0,298,212,86,0,0,0,0,0,298,0,0,298,212,86,0,0,0,0,0,298,0
2024-10-01,15時半,256,44,212,212,0,44,0,0,0,0,212,44,44,212,212,0,44,0,0,0,0,212,44
2024-10-01,16時,60,60,0,0,0,60,0,0,0,0,0,60,60,0,0,0,60,0,0,0,0,0,60
2024-10-01,16時半,116,116,0,0,0,116,0,0,0,0,0,116,116,0,0,0,116,0,0,0,0,0,116
2024-10-01,17時,55,55,0,0,0,55,0,0,0,0,0,55,55,0,0,0,55,0,0,0,0,0,55
2024-10-01,17時半,55,55,0,0,0,55,0,0,0,0,0,55,55,0,0,0,55,0,0,0,0,0,55
2024-10-01,18時,92,55,37,0,0,55,37,0,0,0,0,93,55,37,0,0,55,37,0,0,0,0,93
2024-10-01,18時半,290,82,208,170,0,55,64,0,0,0,170,120,82,208,170,0,55,64,0,0,0,170,120
2024-10-01,19時,347,82,265,170,94,55,26,0,0,0,265,82,82,265,170,94,55,26,0,0,0,265,82
2024-10-01,19時半,296,48,248,170,77,48,0,0,0,0,219,77,48,248,170,77,48,0,0,0,0,219,77
2024-10-01,20時,248,0,248,170,77,0,0,0,0,0,170,77,0,248,170,77,0,0,0,0,0,170,77
2024-10-01,20時半,248,0,248,170,77,0,0,0,0,0,170,77,0,248,170,77,0,0,0,0,0,170,77
2024-10-01,21時,385,89,296,385,0,0,0,0,0,0,170,214,89,296,385,0,0,0,0,0,0,170,214
2024-10-01,21時半,385,89,296,385,0,0,0,0,0,0,170,214,89,296,385,0,0,0,0,0,0,170,214
2024-10-01,22時,656,89,567,656,0,0,0,0,0,0,170,485,89,567,656,0,0,0,0,0,0,170,485
2024-10-01,22時半,656,89,567,656,0,0,0,0,0,0,170,485,89,567,656,0,0,0,0,0,0,170,485
2024-10-01,23時,464,168,296,385,79,0,0,0,0,0,250,214,168,296,385,79,0,0,0,0,0,250,214
2024-10-01,23時半,385,89,296,385,0,0,0,0,0,0,170,214,89,296,385,0,0,0,0,0,0,170,214
2024-10-01,24時,302,89,213,214,0,0,0,0,88,0,0,302,89,213,214,0,0,0,0,88,0,0,302
2024-10-01,24時半,302,89,213,214,0,0,0,0,88,0,0,302,89,213,214,0,0,0,0,88,0,0,302
2024-10-01,25時,302,89,213,214,0,0,0,0,88,0,0,302,89,213,214,0,0,0,0,88,0,0,302
2024-10-01,25時半,302,89,213,214,0,0,0,0,88,0,0,302,89,213,214,0,0,0,0,88,0,0,302
2024-10-01,26時,302,89,213,214,0,0,0,0,88,0,0,302,89,213,214,0,0,0,0,88,0,0,302
2024-10-01,26時半,302,89,213,214,0,0,0,0,88,0,0,302,89,213,214,0,0,0,0,88,0,0,302
2024-10-01,27時,213,0,213,125,0,0,0,0,88,0,0,213,0,213,125,0,0,0,0,88,0,0,213
2024-10-01,27時半,213,0,213,125,0,0,0,0,88,0,0,213,0,213,125,0,0,0,0,88,0,0,213
2024-10-01,28時,213,0,213,125,0,0,0,0,88,0,0,213,0,213,125,0,0,0,0,88,0,0,213
2024-10-01,28時半,213,0,213,125,0,0,0,0,88,0,0,213,0,213,125,0,0,0,0,88,0,0,213
2024-10-02,5時,125,0,125,125,0,0,0,0,0,0,0,125,0,125,125,0,0,0,0,0,0,0,125
2024-10-02,5時半,188,32,156,125,0,0,32,31,0,0,31,157,32,156,125,0,0,32,31,0,0,31,157
2024-10-02,6時,63,32,31,0,0,0,32,31,0,0,31,32,32,31,0,0,0,32,31,0,0,31,32
2024-10-02,6時半,63,32,31,0,0,0,32,31,0,0,31,32,32,31,0,0,0,32,31,0,0,31,32
2024-10-02,7時,63,32,31,0,0,0,32,31,0,0,31,32,32,31,0,0,0,32,31,0,0,31,32
2024-10-02,7時半,63,32,31,0,0,0,32,31,0,0,31,32,32,31,0,0,0,32,31,0,0,31,32
2024-10-02,8時,140,109,31,0,0,46,62,31,0,0,78,62,109,31,0,0,46,62,31,0,0,78,62
2024-10-02,8時半,339,96,243,212,0,0,57,70,0,0,243,96,96,243,212,0,0,57,70,0,0,243,96
2024-10-02,9時,562,319,243,434,0,0,57,70,0,0,354,208,319,243,434,0,0,57,70,0,0,354,208
2024-10-02,9時半,682,261,421,434,83,0,62,102,0,0,354,329,261,421,434,83,0,62,102,0,0,354,329
2024-10-02,10時,677,150,527,322,213,0,37,102,0,0,354,323,150,527,322,213,0,37,102,0,0,354,323
2024-10-02,10時半,552,110,442,322,106,55,37,31,0,0,354,199,110,442,322,106,55,37,31,0,0,354,199
2024-10-02,11時,414,133,281,322,0,0,37,54,0,0,354,60,133,281,322,0,0,37,54,0,0,354,60
2024-10-02,11時半,339,230,109,110,147,50,0,31,0,0,141,197,230,109,110,147,50,0,31,0,0,141,197
2024-10-02,12時,440,331,109,110,147,50,28,31,72,0,141,298,331,109,110,147,50,28,31,72,0,141,298
2024-10-02,12時半,539,430,109,143,242,50,0,31,72,0,126,413,430,109,143,242,50,0,31,72,0,126,413
2024-10-02,13時,533,424,109,143,242,55,0,50,41,0,182,351,424,109,143,242,55,0,50,41,0,182,351
2024-10-02,13時半,434,138,296,185,0,71,86,50,41,0,88,346,138,296,185,0,71,86,50,41,0,88,346
2024-10-02,14時,397,132,265,185,0,115,36,18,41,0,36,361,132,265,185,0,115,36,18,41,0,36,361
2024-10-02,14時半,433,168,265,185,0,151,36,18,41,0,36,397,168,265,185,0,151,36,18,41,0,36,397
2024-10-02,15時,274,46,228,185,0,71,0,18,0,0,0,275,46,228,185,0,71,0,18,0,0,0,275
2024-10-02,15時半,273,45,228,185,0,89,0,0,0,0,0,274,45,228,185,0,89,0,0,0,0,0,274
2024-10-02,16時,275,0,275,185,0,49,0,0,41,0,0,275,0,275,185,0,49,0,0,41,0,0,275
2024-10-02,16時半,275,0,275,185,0,49,0,0,41,0,0,275,0,275,185,0,49,0,0,41,0,0,275
2024-10-02,17時,376,111,265,185,62,49,26,52,0,0,0,376,111,265,185,62,49,26,52,0,0,0,376
2024-10-02,17時半,362,54,308,185,0,123,54,0,0,0,123,240,54,308,185,0,123,54,0,0,0,123,240
2024-10-02,18時,437,54,383,185,0,123,54,33,41,0,123,315,54,383,185,0,123,54,33,41,0,123,315
2024-10-02,18時半,309,89,220,185,0,0,89,35,0,0,0,310,89,220,185,0,0,89,35,0,0,0,310
2024-10-02,19時,118,89,29,0,0,0,119,0,0,0,0,119,89,29,0,0,0,119,0,0,0,0,119
2024-10-02,19時半,139,139,0,0,0,50,89,0,0,0,50,89,139,0,0,0,50,89,0,0,0,50,89
2024-10-02,20時,89,89,0,0,0,0,89,0,0,0,0,89,89,0,0,0,0,89,0,0,0,0,89
2024-10-02,20時半,37,0,37,0,0,0,0,0,37,0,0,37,0,37,0,0,0,0,0,37,0,0,37
2024-10-02,21時,176,139,37,139,0,0,0,0,37,0,0,176,139,37,139,0,0,0,0,37,0,0,176
2024-10-02,21時半,75,38,37,0,38,0,0,0,37,0,0,76,38,37,0,38,0,0,0,37,0,0,76
2024-10-02,22時,75,38,37,0,38,0,0,0,37,0,0,76,38,37,0,38,0,0,0,37,0,0,76
2024-10-02,22時半,62,0,62,0,0,0,24,0,37,0,0,62,0,62,0,0,0,24,0,37,0,0,62
2024-10-02,23時,90,28,62,0,0,0,53,0,37,0,0,91,28,62,0,0,0,53,0,37,0,0,91
2024-10-02,23時半,62,0,62,0,0,0,24,0,37,0,0,62,0,62,0,0,0,24,0,37,0,0,62
2024-10-02,24時,24,0,24,0,0,0,24,0,0,0,0,24,0,24,0,0,0,24,0,0,0,0,24
2024-10-02,24時半,54,30,24,0,0,0,55,0,0,0,0,55,30,24,0,0,0,55,0,0,0,0,55
2024-10-02,25時,24,0,24,0,0,0,24,0,0,0,0,24,0,24,0,0,0,24,0,0,0,0,24
2024-10-02,25時半,24,0,24,0,0,0,24,0,0,0,0,24,0,24,0,0,0,24,0,0,0,0,24
2024-10-02,26時,24,0,24,0,0,0,24,0,0,0,0,24,0,24,0,0,0,24,0,0,0,0,24
2024-10-02,26時半,24,0,24,0,0,0,24,0,0,0,0,24,0,24,0,0,0,24,0,0,0,0,24
2024-10-02,27時,24,0,24,0,0,0,24,0,0,0,0,24,0,24,0,0,0,24,0,0,0,0,24
2024-10-02,27時半,24,0,24,0,0,0,24,0,0,0,0,24,0,24,0,0,0,24,0,0,0,0,24
2024-10-02,28時,24,0,24,0,0,0,24,0,0,0,0,24,0,24,0,0,0,24,0,0,0,0,24
2024-10-02,28時半,24,0,24,0,0,0,24,0,0,0,0,24,0,24,0,0,0,24,0,0,0,0,24
2024-10-03,5時,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-03,5時半,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-03,6時,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-03,6時半,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-03,7時,179,93,86,0,86,93,0,0,0,0,86,93,93,86,0,86,93,0,0,0,0,86,93
2024-10-03,7時半,143,143,0,0,0,143,0,0,0,0,49,93,143,0,0,0,143,0,0,0,0,49,93
2024-10-03,8時,228,228,0,0,127,101,0,0,0,0,110,118,228,0,0,127,101,0,0,0,0,110,118
2024-10-03,8時半,214,214,0,0,66,113,34,0,0,0,0,214,214,0,0,66,113,34,0,0,0,0,214
2024-10-03,9時,277,100,177,177,0,42,57,0,0,0,23,254,100,177,177,0,42,57,0,0,0,23,254
2024-10-03,9時半,85,85,0,0,40,0,23,21,0,0,23,62,85,0,0,40,0,23,21,0,0,23,62
2024-10-03,10時,188,155,33,0,40,60,57,0,30,0,23,166,155,33,0,40,60,57,0,30,0,23,166
2024-10-03,10時半,64,64,0,0,40,0,23,0,0,0,23,40,64,0,0,40,0,23,0,0,0,23,40
2024-10-03,11時,70,70,0,0,40,0,29,0,0,0,0,70,70,0,0,40,0,29,0,0,0,0,70
2024-10-03,11時半,225,186,39,0,40,60,29,0,95,0,0,226,186,39,0,40,60,29,0,95,0,0,226
2024-10-03,12時,748,411,337,297,40,261,84,0,64,0,54,693,411,337,297,40,261,84,0,64,0,54,693
2024-10-03,12時半,643,346,297,297,40,254,27,0,24,0,0,644,346,297,297,40,254,27,0,24,0,0,644
2024-10-03,13時,575,278,297,297,40,206,0,0,30,0,0,575,278,297,297,40,206,0,0,30,0,0,575
2024-10-03,13時半,769,196,573,509,114,125,20,0,0,0,232,537,196,573,509,114,125,20,0,0,0,232,537
2024-10-03,14時,801,292,509,509,114,157,20,0,0,0,279,522,292,509,509,114,157,20,0,0,0,279,522
2024-10-03,14時半,496,284,212,334,114,46,0,0,0,0,258,237,284,212,334,114,46,0,0,0,0,258,237
2024-10-03,15時,334,122,212,212,40,27,54,0,0,0,212,122,122,212,212,40,27,54,0,0,0,212,122
2024-10-03,15時半,280,40,240,212,40,0,0,28,0,0,212,69,40,240,212,40,0,0,28,0,0,212,69
2024-10-03,16時,301,89,212,212,40,48,0,0,0,0,212,89,89,212,212,40,48,0,0,0,0,212,89
2024-10-03,16時半,89,89,0,0,40,48,0,0,0,0,0,89,89,0,0,40,48,0,0,0,0,0,89
2024-10-03,17時,170,97,73,0,170,0,0,0,0,0,0,170,97,73,0,170,0,0,0,0,0,0,170
2024-10-03,17時半,277,204,73,0,238,40,0,0,0,0,0,278,204,73,0,238,40,0,0,0,0,0,278
2024-10-03,18時,316,243,73,0,276,40,0,0,0,0,0,317,243,73,0,276,40,0,0,0,0,0,317
2024-10-03,18時半,208,135,73,0,168,40,0,0,0,0,0,208,135,73,0,168,40,0,0,0,0,0,208
2024-10-03,19時,256,119,137,0,129,104,22,0,0,0,64,192,119,137,0,129,104,22,0,0,0,64,192
2024-10-03,19時半,136,63,73,0,73,40,22,0,0,0,0,136,63,73,0,73,40,22,0,0,0,0,136
2024-10-03,20時,280,207,73,0,147,40,57,36,0,0,0,280,207,73,0,147,40,57,36,0,0,0,280
2024-10-03,20時半,146,73,73,0,147,0,0,0,0,0,0,147,73,73,0,147,0,0,0,0,0,0,147
2024-10-03,21時,197,124,73,0,147,50,0,0,0,0,0,197,124,73,0,147,50,0,0,0,0,0,197
2024-10-03,21時半,197,124,73,0,147,50,0,0,0,0,0,197,124,73,0,147,50,0,0,0,0,0,197
2024-10-03,22時,197,124,73,0,147,50,0,0,0,0,0,197,124,73,0,147,50,0,0,0,0,0,197
2024-10-03,22時半,146,73,73,0,147,0,0,0,0,0,0,147,73,73,0,147,0,0,0,0,0,0,147
2024-10-03,23時,73,73,0,0,73,0,0,0,0,0,0,73,73,0,0,73,0,0,0,0,0,0,73
2024-10-03,23時半,129,129,0,0,129,0,0,0,0,0,0,129,129,0,0,129,0,0,0,0,0,0,129
2024-10-03,24時,263,173,90,99,163,0,0,0,0,0,0,263,173,90,99,163,0,0,0,0,0,0,263
2024-10-03,24時半,263,173,90,99,163,0,0,0,0,0,0,263,173,90,99,163,0,0,0,0,0,0,263
2024-10-03,25時,263,173,90,99,163,0,0,0,0,0,0,263,173,90,99,163,0,0,0,0,0,0,263
2024-10-03,25時半,263,173,90,99,163,0,0,0,0,0,0,263,173,90,99,163,0,0,0,0,0,0,263
2024-10-03,26時,263,173,90,99,163,0,0,0,0,0,0,263,173,90,99,163,0,0,0,0,0,0,263
2024-10-03,26時半,263,173,90,99,163,0,0,0,0,0,0,263,173,90,99,163,0,0,0,0,0,0,263
2024-10-03,27時,263,173,90,99,163,0,0,0,0,0,0,263,173,90,99,163,0,0,0,0,0,0,263
2024-10-03,27時半,263,173,90,99,163,0,0,0,0,0,0,263,173,90,99,163,0,0,0,0,0,0,263
2024-10-03,28時,263,173,90,99,163,0,0,0,0,0,0,263,173,90,99,163,0,0,0,0,0,0,263
2024-10-03,28時半,163,73,90,0,163,0,0,0,0,0,0,163,73,90,0,163,0,0,0,0,0,0,163
2024-10-04,5時,283,111,172,0,146,54,24,57,0,0,0,284,111,172,0,146,54,24,57,0,0,0,284
2024-10-04,5時半,283,111,172,0,146,54,24,57,0,0,0,284,111,172,0,146,54,24,57,0,0,0,284
2024-10-04,6時,136,54,82,0,0,54,24,57,0,0,0,137,54,82,0,0,54,24,57,0,0,0,137
2024-10-04,6時半,136,54,82,0,0,54,24,57,0,0,0,137,54,82,0,0,54,24,57,0,0,0,137
2024-10-04,7時,136,54,82,0,0,54,24,57,0,0,0,137,54,82,0,0,54,24,57,0,0,0,137
2024-10-04,7時半,192,54,138,0,0,54,24,57,55,0,55,137,54,138,0,0,54,24,57,55,0,55,137
2024-10-04,8時,406,324,82,0,184,54,110,57,0,0,64,343,324,82,0,184,54,110,57,0,0,64,343
2024-10-04,8時半,211,129,82,0,47,0,106,57,0,0,29,182,129,82,0,47,0,106,57,0,0,29,182
2024-10-04,9時,224,142,82,0,111,0,55,57,0,0,0,225,142,82,0,111,0,55,57,0,0,0,225
2024-10-04,9時半,161,104,57,0,63,40,0,57,0,0,0,161,104,57,0,63,40,0,57,0,0,0,161
2024-10-04,10時,120,63,57,0,63,0,0,57,0,0,0,121,63,57,0,63,0,0,57,0,0,0,121
2024-10-04,10時半,147,0,147,0,90,0,0,57,0,0,0,147,0,147,0,90,0,0,57,0,0,0,147
2024-10-04,11時,28,0,28,0,0,0,0,28,0,0,0,28,0,28,0,0,0,0,28,0,0,0,28
2024-10-04,11時半,77,77,0,0,47,0,0,29,0,0,0,77,77,0,0,47,0,0,29,0,0,0,77
2024-10-04,12時,431,109,322,224,47,64,66,29,0,0,0,432,109,322,224,47,64,66,29,0,0,0,432
2024-10-04,12時半,194,130,64,0,0,64,63,24,41,0,0,195,130,64,0,0,64,63,24,41,0,0,195
2024-10-04,13時,73,41,32,0,0,32,0,0,41,0,0,74,41,32,0,0,32,0,0,41,0,0,74
2024-10-04,13時半,73,41,32,0,0,32,0,0,41,0,0,74,41,32,0,0,32,0,0,41,0,0,74
2024-10-04,14時,114,41,73,0,73,0,0,0,41,0,0,115,41,73,0,73,0,0,0,41,0,0,115
2024-10-04,14時半,114,41,73,0,73,0,0,0,41,0,0,115,41,73,0,73,0,0,0,41,0,0,115
2024-10-04,15時,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-04,15時半,53,53,0,0,0,53,0,0,0,0,0,53,53,0,0,0,53,0,0,0,0,0,53
2024-10-04,16時,112,112,0,0,0,53,58,0,0,0,0,112,112,0,0,0,53,58,0,0,0,0,112
2024-10-04,16時半,111,111,0,0,0,53,57,0,0,0,0,111,111,0,0,0,53,57,0,0,0,0,111
2024-10-04,17時,86,53,33,0,0,53,33,0,0,0,0,87,53,33,0,0,53,33,0,0,0,0,87
2024-10-04,17時半,96,0,96,0,0,0,33,62,0,0,0,96,0,96,0,0,0,33,62,0,0,0,96
2024-10-04,18時,124,58,66,0,0,58,33,32,0,0,0,124,58,66,0,0,58,33,32,0,0,0,124
2024-10-04,18時半,509,39,470,403,0,0,33,72,0,0,39,470,39,470,403,0,0,33,72,0,0,39,470
2024-10-04,19時,134,102,32,0,57,45,0,32,0,0,45,89,102,32,0,57,45,0,32,0,0,45,89
2024-10-04,19時半,134,102,32,0,57,45,0,32,0,0,45,89,102,32,0,57,45,0,32,0,0,45,89
2024-10-04,20時,45,45,0,0,0,45,0,0,0,0,45,0,45,0,0,0,45,0,0,0,0,45,0
2024-10-04,20時半,45,45,0,0,0,45,0,0,0,0,45,0,45,0,0,0,45,0,0,0,0,45,0
2024-10-04,21時,45,45,0,0,0,45,0,0,0,0,45,0,45,0,0,0,45,0,0,0,0,45,0
2024-10-04,21時半,105,105,0,0,0,105,0,0,0,60,45,0,105,0,0,0,105,0,0,0,60,45,0
2024-10-04,22時,133,105,28,0,0,105,0,28,0,60,45,28,105,28,0,0,105,0,28,0,60,45,28
2024-10-04,22時半,102,45,57,0,0,45,0,57,0,0,45,57,45,57,0,0,45,0,57,0,0,45,57
2024-10-04,23時,102,45,57,0,0,45,0,57,0,0,45,57,45,57,0,0,45,0,57,0,0,45,57
2024-10-04,23時半,29,0,29,0,0,0,0,29,0,0,0,29,0,29,0,0,0,0,29,0,0,0,29
2024-10-04,24時,29,0,29,0,0,0,0,29,0,0,0,29,0,29,0,0,0,0,29,0,0,0,29
2024-10-04,24時半,57,0,57,0,0,0,0,57,0,0,0,57,0,57,0,0,0,0,57,0,0,0,57
2024-10-04,25時,111,54,57,0,0,54,0,57,0,0,0,112,54,57,0,0,54,0,57,0,0,0,112
2024-10-04,25時半,111,54,57,0,0,54,0,57,0,0,0,112,54,57,0,0,54,0,57,0,0,0,112
2024-10-04,26時,111,54,57,0,0,54,0,57,0,0,0,112,54,57,0,0,54,0,57,0,0,0,112
2024-10-04,26時半,111,54,57,0,0,54,0,57,0,0,0,112,54,57,0,0,54,0,57,0,0,0,112
2024-10-04,27時,111,54,57,0,0,54,0,57,0,0,0,112,54,57,0,0,54,0,57,0,0,0,112
2024-10-04,27時半,111,54,57,0,0,54,0,57,0,0,0,112,54,57,0,0,54,0,57,0,0,0,112
2024-10-04,28時,111,54,57,0,0,54,0,57,0,0,0,112,54,57,0,0,54,0,57,0,0,0,112
2024-10-04,28時半,111,54,57,0,0,54,0,57,0,0,0,112,54,57,0,0,54,0,57,0,0,0,112
2024-10-05,5時,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-05,5時半,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-05,6時,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-05,6時半,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-05,7時,31,31,0,0,0,0,31,0,0,0,0,31,31,0,0,0,0,31,0,0,0,0,31
2024-10-05,7時半,63,0,63,0,0,63,0,0,0,0,0,63,0,63,0,0,63,0,0,0,0,0,63
2024-10-05,8時,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-05,8時半,38,0,38,0,0,0,0,0,38,0,0,38,0,38,0,0,0,0,0,38,0,0,38
2024-10-05,9時,27,27,0,0,0,0,0,27,0,0,0,27,27,0,0,0,0,0,27,0,0,0,27
2024-10-05,9時半,27,27,0,0,0,0,0,27,0,0,0,27,27,0,0,0,0,0,27,0,0,0,27
2024-10-05,10時,307,51,256,256,0,51,0,0,0,0,0,307,51,256,256,0,51,0,0,0,0,0,307
2024-10-05,10時半,212,0,212,212,0,0,0,0,0,0,212,0,0,212,212,0,0,0,0,0,0,212,0
2024-10-05,11時,239,0,239,212,0,0,27,0,0,0,212,27,0,239,212,0,0,27,0,0,0,212,27
2024-10-05,11時半,239,0,239,212,0,0,27,0,0,0,212,27,0,239,212,0,0,27,0,0,0,212,27
2024-10-05,12時,239,0,239,212,0,0,27,0,0,0,212,27,0,239,212,0,0,27,0,0,0,212,27
2024-10-05,12時半,315,103,212,212,0,103,0,0,0,0,212,103,103,212,212,0,103,0,0,0,0,212,103
2024-10-05,13時,315,103,212,212,0,103,0,0,0,0,212,103,103,212,212,0,103,0,0,0,0,212,103
2024-10-05,13時半,315,103,212,212,0,103,0,0,0,0,212,103,103,212,212,0,103,0,0,0,0,212,103
2024-10-05,14時,212,0,212,212,0,0,0,0,0,0,212,0,0,212,212,0,0,0,0,0,0,212,0
2024-10-05,14時半,312,0,312,212,68,0,31,0,0,0,212,100,0,312,212,68,0,31,0,0,0,212,100
2024-10-05,15時,279,67,212,212,67,0,0,0,0,0,212,67,67,212,212,67,0,0,0,0,0,212,67
2024-10-05,15時半,315,67,248,212,67,0,36,0,0,0,212,104,67,248,212,67,0,36,0,0,0,212,104
2024-10-05,16時,103,67,36,0,67,0,36,0,0,0,0,104,67,36,0,67,0,36,0,0,0,0,104
2024-10-05,16時半,37,37,0,0,0,0,37,0,0,0,0,37,37,0,0,0,0,37,0,0,0,0,37
2024-10-05,17時,37,37,0,0,0,0,37,0,0,0,0,37,37,0,0,0,0,37,0,0,0,0,37
2024-10-05,17時半,43,43,0,0,0,43,0,0,0,0,0,43,43,0,0,0,43,0,0,0,0,0,43
2024-10-05,18時,74,74,0,0,50,0,23,0,0,0,0,74,74,0,0,50,0,23,0,0,0,0,74
2024-10-05,18時半,74,74,0,0,50,0,23,0,0,0,0,74,74,0,0,50,0,23,0,0,0,0,74
2024-10-05,19時,115,74,41,0,50,0,65,0,0,0,0,116,74,41,0,50,0,65,0,0,0,0,116
2024-10-05,19時半,221,116,105,0,116,63,41,0,0,0,0,222,116,105,0,116,63,41,0,0,0,0,222
2024-10-05,20時,281,116,165,0,116,123,41,0,0,0,0,282,116,165,0,116,123,41,0,0,0,0,282
2024-10-05,20時半,175,116,59,0,116,59,0,0,0,0,0,176,116,59,0,116,59,0,0,0,0,0,176
2024-10-05,21時,280,178,102,61,116,59,0,42,0,0,0,280,178,102,61,116,59,0,42,0,0,0,280
2024-10-05,21時半,220,178,42,0,116,61,0,42,0,0,0,221,178,42,0,116,61,0,42,0,0,0,221
2024-10-05,22時,356,314,42,135,116,61,0,42,0,0,0,357,314,42,135,116,61,0,42,0,0,0,357
2024-10-05,22時半,158,116,42,0,116,0,0,42,0,0,0,159,116,42,0,116,0,0,42,0,0,0,159
2024-10-05,23時,158,116,42,0,116,0,0,42,0,0,0,159,116,42,0,116,0,0,42,0,0,0,159
2024-10-05,23時半,201,116,85,0,116,43,0,42,0,0,0,202,116,85,0,116,43,0,42,0,0,0,202
2024-10-05,24時,163,78,85,0,50,43,27,42,0,0,0,163,78,85,0,50,43,27,42,0,0,0,163
2024-10-05,24時半,163,78,85,0,50,43,27,42,0,0,0,163,78,85,0,50,43,27,42,0,0,0,163
2024-10-05,25時,202,117,85,66,50,43,0,42,0,0,0,203,117,85,66,50,43,0,42,0,0,0,203
2024-10-05,25時半,202,117,85,66,50,43,0,42,0,0,0,203,117,85,66,50,43,0,42,0,0,0,203
2024-10-05,26時,202,117,85,66,50,43,0,42,0,0,0,203,117,85,66,50,43,0,42,0,0,0,203
2024-10-05,26時半,202,117,85,66,50,43,0,42,0,0,0,203,117,85,66,50,43,0,42,0,0,0,203
2024-10-05,27時,202,117,85,66,50,43,0,42,0,0,0,203,117,85,66,50,43,0,42,0,0,0,203
2024-10-05,27時半,202,117,85,66,50,43,0,42,0,0,0,203,117,85,66,50,43,0,42,0,0,0,203
2024-10-05,28時,202,117,85,66,50,43,0,42,0,0,0,203,117,85,66,50,43,0,42,0,0,0,203
2024-10-05,28時半,257,172,85,66,50,43,54,42,0,0,0,258,172,85,66,50,43,54,42,0,0,0,258
2024-10-06,5時,140,54,86,0,0,86,54,0,0,0,0,141,54,86,0,0,86,54,0,0,0,0,141
2024-10-06,5時半,128,54,74,0,0,43,54,31,0,0,31,98,54,74,0,0,43,54,31,0,0,31,98
2024-10-06,6時,128,54,74,0,0,43,54,31,0,0,31,98,54,74,0,0,43,54,31,0,0,31,98
2024-10-06,6時半,128,54,74,0,0,43,54,31,0,0,31,98,54,74,0,0,43,54,31,0,0,31,98
2024-10-06,7時,211,137,74,0,82,43,54,31,0,0,31,180,137,74,0,82,43,54,31,0,0,31,180
